date,region,property_type,baseline,index_value
Oct-90,"Montréal, Quebec",School,"Index, 2002=100",85.1
Oct-90,"Montréal, Quebec",School,"Index, 2002=100",81.7
Oct-90,"Montréal, Quebec",School,"Index, 2002=100",89.0
Oct-90,"Montréal, Quebec",School,"Index, 2002=100",81.2
Oct-90,"Montréal, Quebec",School,"Index, 2002=100",78.6
Oct-90,"Montréal, Quebec",Apartment,"Index, 2002=100",84.2
Oct-90,"Montréal, Quebec",Apartment,"Index, 2002=100",82.9
Oct-90,"Montréal, Quebec",Apartment,"Index, 2002=100",89.2
Oct-90,"Montréal, Quebec",Apartment,"Index, 2002=100",72.5
Oct-90,"Montréal, Quebec",Apartment,"Index, 2002=100",79.1
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",81.0
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",78.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",83.9
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",77.1
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",81.9
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",78.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.3
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",79.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",74.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",81.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",80.2
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",78.1
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",79.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",77.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",94.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",75.2
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",76.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",78.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",70.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",80.0
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",79.1
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",77.4
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",81.8
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",77.0
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",76.3
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",79.5
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",77.6
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",83.7
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",68.9
Oct-90,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",78.8
Oct-90,"Toronto, Ontario",Office,"Index, 2002=100",80.6
Oct-90,"Toronto, Ontario",Office,"Index, 2002=100",71.8
Oct-90,"Toronto, Ontario",Office,"Index, 2002=100",85.5
Oct-90,"Toronto, Ontario",Office,"Index, 2002=100",78.9
Oct-90,"Toronto, Ontario",Office,"Index, 2002=100",84.9
Oct-90,"Toronto, Ontario",Warehouse,"Index, 2002=100",78.8
Oct-90,"Toronto, Ontario",Warehouse,"Index, 2002=100",73.3
Oct-90,"Toronto, Ontario",Warehouse,"Index, 2002=100",81.6
Oct-90,"Toronto, Ontario",Warehouse,"Index, 2002=100",71.7
Oct-90,"Toronto, Ontario",Warehouse,"Index, 2002=100",82.9
Oct-90,"Toronto, Ontario",Shopping centre,"Index, 2002=100",81.4
Oct-90,"Toronto, Ontario",Shopping centre,"Index, 2002=100",73.8
Oct-90,"Toronto, Ontario",Shopping centre,"Index, 2002=100",81.6
Oct-90,"Toronto, Ontario",Shopping centre,"Index, 2002=100",79.7
Oct-90,"Toronto, Ontario",Shopping centre,"Index, 2002=100",103.8
Oct-90,"Toronto, Ontario",Light factory,"Index, 2002=100",74.9
Oct-90,"Toronto, Ontario",Light factory,"Index, 2002=100",74.1
Oct-90,"Toronto, Ontario",Light factory,"Index, 2002=100",78.5
Oct-90,"Toronto, Ontario",Light factory,"Index, 2002=100",70.9
Oct-90,"Toronto, Ontario",Light factory,"Index, 2002=100",81.5
Oct-90,"Toronto, Ontario",School,"Index, 2002=100",79.6
Oct-90,"Toronto, Ontario",School,"Index, 2002=100",74.7
Oct-90,"Toronto, Ontario",School,"Index, 2002=100",81.9
Oct-90,"Toronto, Ontario",School,"Index, 2002=100",78.7
Oct-90,"Toronto, Ontario",School,"Index, 2002=100",80.5
Oct-90,"Toronto, Ontario",Apartment,"Index, 2002=100",78.2
Oct-90,"Toronto, Ontario",Apartment,"Index, 2002=100",70.5
Oct-90,"Toronto, Ontario",Apartment,"Index, 2002=100",82.6
Oct-90,"Toronto, Ontario",Apartment,"Index, 2002=100",73.6
Oct-90,"Toronto, Ontario",Apartment,"Index, 2002=100",80.2
Oct-90,"Calgary, Alberta",Office,"Index, 2002=100",79.7
Oct-90,"Calgary, Alberta",Office,"Index, 2002=100",75.6
Oct-90,"Calgary, Alberta",Office,"Index, 2002=100",83.2
Oct-90,"Calgary, Alberta",Office,"Index, 2002=100",77.0
Oct-90,"Calgary, Alberta",Office,"Index, 2002=100",81.1
Oct-90,"Calgary, Alberta",Warehouse,"Index, 2002=100",78.8
Oct-90,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.5
Oct-90,"Calgary, Alberta",Warehouse,"Index, 2002=100",80.6
Oct-90,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.6
Oct-90,"Calgary, Alberta",Warehouse,"Index, 2002=100",77.7
Oct-90,"Calgary, Alberta",Shopping centre,"Index, 2002=100",78.7
Oct-90,"Calgary, Alberta",Shopping centre,"Index, 2002=100",75.9
Oct-90,"Calgary, Alberta",Shopping centre,"Index, 2002=100",79.4
Oct-90,"Calgary, Alberta",Shopping centre,"Index, 2002=100",77.9
Oct-90,"Calgary, Alberta",Shopping centre,"Index, 2002=100",92.0
Oct-90,"Calgary, Alberta",Light factory,"Index, 2002=100",76.6
Oct-90,"Calgary, Alberta",Light factory,"Index, 2002=100",76.1
Oct-90,"Calgary, Alberta",Light factory,"Index, 2002=100",81.7
Oct-90,"Calgary, Alberta",Light factory,"Index, 2002=100",70.6
Oct-90,"Calgary, Alberta",Light factory,"Index, 2002=100",75.9
Oct-90,"Calgary, Alberta",School,"Index, 2002=100",78.2
Oct-90,"Calgary, Alberta",School,"Index, 2002=100",74.8
Oct-90,"Calgary, Alberta",School,"Index, 2002=100",81.0
Oct-90,"Calgary, Alberta",School,"Index, 2002=100",76.3
Oct-90,"Calgary, Alberta",School,"Index, 2002=100",77.6
Oct-90,"Calgary, Alberta",Apartment,"Index, 2002=100",78.2
Oct-90,"Calgary, Alberta",Apartment,"Index, 2002=100",74.8
Oct-90,"Calgary, Alberta",Apartment,"Index, 2002=100",81.8
Oct-90,"Calgary, Alberta",Apartment,"Index, 2002=100",73.5
Oct-90,"Calgary, Alberta",Apartment,"Index, 2002=100",77.4
Oct-90,"Edmonton, Alberta",Office,"Index, 2002=100",80.5
Oct-90,"Edmonton, Alberta",Office,"Index, 2002=100",79.0
Oct-90,"Edmonton, Alberta",Office,"Index, 2002=100",82.8
Oct-90,"Edmonton, Alberta",Office,"Index, 2002=100",77.9
Oct-90,"Edmonton, Alberta",Office,"Index, 2002=100",81.2
Oct-90,"Edmonton, Alberta",Warehouse,"Index, 2002=100",81.1
Oct-90,"Edmonton, Alberta",Warehouse,"Index, 2002=100",80.6
Oct-90,"Edmonton, Alberta",Warehouse,"Index, 2002=100",82.2
Oct-90,"Edmonton, Alberta",Warehouse,"Index, 2002=100",77.6
Oct-90,"Edmonton, Alberta",Warehouse,"Index, 2002=100",82.9
Oct-90,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",80.3
Oct-90,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",78.4
Oct-90,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",81.0
Oct-90,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",78.0
Oct-90,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",88.9
Oct-90,"Edmonton, Alberta",Light factory,"Index, 2002=100",77.3
Oct-90,"Edmonton, Alberta",Light factory,"Index, 2002=100",79.5
Oct-90,"Edmonton, Alberta",Light factory,"Index, 2002=100",82.6
Oct-90,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.2
Oct-90,"Edmonton, Alberta",Light factory,"Index, 2002=100",74.9
Oct-90,"Edmonton, Alberta",School,"Index, 2002=100",78.9
Oct-90,"Edmonton, Alberta",School,"Index, 2002=100",77.4
Oct-90,"Edmonton, Alberta",School,"Index, 2002=100",82.0
Oct-90,"Edmonton, Alberta",School,"Index, 2002=100",76.1
Oct-90,"Edmonton, Alberta",School,"Index, 2002=100",77.6
Oct-90,"Edmonton, Alberta",Apartment,"Index, 2002=100",79.3
Oct-90,"Edmonton, Alberta",Apartment,"Index, 2002=100",77.4
Oct-90,"Edmonton, Alberta",Apartment,"Index, 2002=100",82.3
Oct-90,"Edmonton, Alberta",Apartment,"Index, 2002=100",73.5
Oct-90,"Edmonton, Alberta",Apartment,"Index, 2002=100",79.6
Oct-90,"Vancouver, British Columbia",Office,"Index, 2002=100",83.7
Oct-90,"Vancouver, British Columbia",Office,"Index, 2002=100",82.7
Oct-90,"Vancouver, British Columbia",Office,"Index, 2002=100",83.6
Oct-90,"Vancouver, British Columbia",Office,"Index, 2002=100",87.1
Oct-90,"Vancouver, British Columbia",Office,"Index, 2002=100",82.7
Oct-90,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",83.4
Oct-90,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",82.7
Oct-90,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",82.8
Oct-90,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",92.6
Oct-90,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",84.5
Oct-90,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",84.4
Oct-90,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",81.4
Oct-90,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",83.0
Oct-90,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",90.4
Oct-90,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",94.7
Oct-90,"Vancouver, British Columbia",Light factory,"Index, 2002=100",83.2
Oct-90,"Vancouver, British Columbia",Light factory,"Index, 2002=100",83.1
Oct-90,"Vancouver, British Columbia",Light factory,"Index, 2002=100",84.0
Oct-90,"Vancouver, British Columbia",Light factory,"Index, 2002=100",84.3
Oct-90,"Vancouver, British Columbia",Light factory,"Index, 2002=100",79.3
Oct-90,"Vancouver, British Columbia",School,"Index, 2002=100",84.3
Oct-90,"Vancouver, British Columbia",School,"Index, 2002=100",83.5
Oct-90,"Vancouver, British Columbia",School,"Index, 2002=100",84.3
Oct-90,"Vancouver, British Columbia",School,"Index, 2002=100",87.4
Oct-90,"Vancouver, British Columbia",School,"Index, 2002=100",78.7
Oct-90,"Vancouver, British Columbia",Apartment,"Index, 2002=100",83.4
Oct-90,"Vancouver, British Columbia",Apartment,"Index, 2002=100",83.2
Oct-90,"Vancouver, British Columbia",Apartment,"Index, 2002=100",84.2
Oct-90,"Vancouver, British Columbia",Apartment,"Index, 2002=100",83.3
Oct-90,"Vancouver, British Columbia",Apartment,"Index, 2002=100",81.2
Jan-91,Seven census metropolitan area composite,Office,"Index, 2002=100",80.9
Jan-91,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",77.8
Jan-91,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",81.3
Jan-91,Seven census metropolitan area composite,Light factory,"Index, 2002=100",76.1
Jan-91,Seven census metropolitan area composite,School,"Index, 2002=100",79.6
Jan-91,Seven census metropolitan area composite,Apartment,"Index, 2002=100",80.4
Jan-91,"Halifax, Nova Scotia",Office,"Index, 2002=100",89.5
Jan-91,"Halifax, Nova Scotia",Office,"Index, 2002=100",87.5
Jan-91,"Halifax, Nova Scotia",Office,"Index, 2002=100",95.3
Jan-91,"Halifax, Nova Scotia",Office,"Index, 2002=100",80.5
Jan-91,"Halifax, Nova Scotia",Office,"Index, 2002=100",90.0
Jan-91,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",91.1
Jan-91,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",93.8
Jan-91,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",93.5
Jan-91,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",73.2
Jan-91,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",88.9
Jan-91,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.0
Jan-91,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",92.5
Jan-91,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",93.7
Jan-91,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",81.6
Jan-91,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",99.8
Jan-91,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",89.3
Jan-91,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",95.2
Jan-91,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",92.7
Jan-91,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",73.4
Jan-91,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",88.8
Jan-91,"Halifax, Nova Scotia",School,"Index, 2002=100",89.6
Jan-91,"Halifax, Nova Scotia",School,"Index, 2002=100",92.7
Jan-91,"Halifax, Nova Scotia",School,"Index, 2002=100",93.7
Jan-91,"Halifax, Nova Scotia",School,"Index, 2002=100",83.2
Jan-91,"Halifax, Nova Scotia",School,"Index, 2002=100",85.1
Jan-91,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",86.7
Jan-91,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",87.2
Jan-91,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",92.2
Jan-91,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",71.1
Jan-91,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",85.4
Jan-91,"Montréal, Quebec",Office,"Index, 2002=100",83.2
Jan-91,"Montréal, Quebec",Office,"Index, 2002=100",79.4
Jan-91,"Montréal, Quebec",Office,"Index, 2002=100",88.3
Jan-91,"Montréal, Quebec",Office,"Index, 2002=100",77.4
Jan-91,"Montréal, Quebec",Office,"Index, 2002=100",80.2
Jan-91,"Montréal, Quebec",Warehouse,"Index, 2002=100",83.4
Jan-91,"Montréal, Quebec",Warehouse,"Index, 2002=100",83.1
Jan-91,"Montréal, Quebec",Warehouse,"Index, 2002=100",85.4
Jan-91,"Montréal, Quebec",Warehouse,"Index, 2002=100",73.1
Jan-91,"Montréal, Quebec",Warehouse,"Index, 2002=100",80.6
Jan-91,"Montréal, Quebec",Shopping centre,"Index, 2002=100",85.3
Jan-91,"Montréal, Quebec",Shopping centre,"Index, 2002=100",81.8
Jan-91,"Montréal, Quebec",Shopping centre,"Index, 2002=100",86.1
Jan-91,"Montréal, Quebec",Shopping centre,"Index, 2002=100",80.9
Jan-91,"Montréal, Quebec",Shopping centre,"Index, 2002=100",94.3
Jan-91,"Montréal, Quebec",Light factory,"Index, 2002=100",79.4
Jan-91,"Montréal, Quebec",Light factory,"Index, 2002=100",79.8
Jan-91,"Montréal, Quebec",Light factory,"Index, 2002=100",82.7
Jan-91,"Montréal, Quebec",Light factory,"Index, 2002=100",70.6
Jan-91,"Montréal, Quebec",Light factory,"Index, 2002=100",83.2
Jan-91,"Montréal, Quebec",School,"Index, 2002=100",82.5
Jan-91,"Montréal, Quebec",School,"Index, 2002=100",79.4
Jan-91,"Montréal, Quebec",School,"Index, 2002=100",86.3
Jan-91,"Montréal, Quebec",School,"Index, 2002=100",79.6
Jan-91,"Montréal, Quebec",School,"Index, 2002=100",75.7
Jan-91,"Montréal, Quebec",Apartment,"Index, 2002=100",82.2
Jan-91,"Montréal, Quebec",Apartment,"Index, 2002=100",81.6
Jan-91,"Montréal, Quebec",Apartment,"Index, 2002=100",87.1
Jan-91,"Montréal, Quebec",Apartment,"Index, 2002=100",71.3
Jan-91,"Montréal, Quebec",Apartment,"Index, 2002=100",77.2
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",79.9
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",77.1
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",83.1
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",75.8
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",81.0
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.5
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",77.0
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",78.5
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",70.9
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",80.8
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",79.5
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",77.1
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",80.0
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",76.2
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",89.7
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",74.3
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",76.3
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",77.8
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",69.6
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",79.0
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",78.6
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",76.1
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",81.5
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",76.4
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",75.2
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",78.9
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",76.4
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",83.3
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",68.8
Jan-91,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",77.8
Jan-91,"Toronto, Ontario",Office,"Index, 2002=100",78.1
Jan-91,"Toronto, Ontario",Office,"Index, 2002=100",69.7
Jan-91,"Toronto, Ontario",Office,"Index, 2002=100",82.8
Jan-91,"Toronto, Ontario",Office,"Index, 2002=100",76.8
Jan-91,"Toronto, Ontario",Office,"Index, 2002=100",82.9
Jan-91,"Toronto, Ontario",Warehouse,"Index, 2002=100",76.0
Jan-91,"Toronto, Ontario",Warehouse,"Index, 2002=100",71.5
Jan-91,"Toronto, Ontario",Warehouse,"Index, 2002=100",78.2
Jan-91,"Toronto, Ontario",Warehouse,"Index, 2002=100",69.4
Jan-91,"Toronto, Ontario",Warehouse,"Index, 2002=100",81.1
Jan-91,"Toronto, Ontario",Shopping centre,"Index, 2002=100",78.0
Jan-91,"Toronto, Ontario",Shopping centre,"Index, 2002=100",71.6
Jan-91,"Toronto, Ontario",Shopping centre,"Index, 2002=100",78.3
Jan-91,"Toronto, Ontario",Shopping centre,"Index, 2002=100",79.0
Jan-91,"Toronto, Ontario",Shopping centre,"Index, 2002=100",95.5
Jan-91,"Toronto, Ontario",Light factory,"Index, 2002=100",72.9
Jan-91,"Toronto, Ontario",Light factory,"Index, 2002=100",72.2
Jan-91,"Toronto, Ontario",Light factory,"Index, 2002=100",75.6
Jan-91,"Toronto, Ontario",Light factory,"Index, 2002=100",69.8
Jan-91,"Toronto, Ontario",Light factory,"Index, 2002=100",80.3
Jan-91,"Toronto, Ontario",School,"Index, 2002=100",77.3
Jan-91,"Toronto, Ontario",School,"Index, 2002=100",72.2
Jan-91,"Toronto, Ontario",School,"Index, 2002=100",79.2
Jan-91,"Toronto, Ontario",School,"Index, 2002=100",77.0
Jan-91,"Toronto, Ontario",School,"Index, 2002=100",78.7
Jan-91,"Toronto, Ontario",Apartment,"Index, 2002=100",76.4
Jan-91,"Toronto, Ontario",Apartment,"Index, 2002=100",69.2
Jan-91,"Toronto, Ontario",Apartment,"Index, 2002=100",80.2
Jan-91,"Toronto, Ontario",Apartment,"Index, 2002=100",73.0
Jan-91,"Toronto, Ontario",Apartment,"Index, 2002=100",79.1
Jan-91,"Calgary, Alberta",Office,"Index, 2002=100",79.5
Jan-91,"Calgary, Alberta",Office,"Index, 2002=100",75.9
Jan-91,"Calgary, Alberta",Office,"Index, 2002=100",83.5
Jan-91,"Calgary, Alberta",Office,"Index, 2002=100",75.2
Jan-91,"Calgary, Alberta",Office,"Index, 2002=100",80.7
Jan-91,"Calgary, Alberta",Warehouse,"Index, 2002=100",78.3
Jan-91,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.9
Jan-91,"Calgary, Alberta",Warehouse,"Index, 2002=100",80.8
Jan-91,"Calgary, Alberta",Warehouse,"Index, 2002=100",70.2
Jan-91,"Calgary, Alberta",Warehouse,"Index, 2002=100",77.5
Jan-91,"Calgary, Alberta",Shopping centre,"Index, 2002=100",78.7
Jan-91,"Calgary, Alberta",Shopping centre,"Index, 2002=100",76.2
Jan-91,"Calgary, Alberta",Shopping centre,"Index, 2002=100",79.8
Jan-91,"Calgary, Alberta",Shopping centre,"Index, 2002=100",76.7
Jan-91,"Calgary, Alberta",Shopping centre,"Index, 2002=100",88.6
Jan-91,"Calgary, Alberta",Light factory,"Index, 2002=100",76.4
Jan-91,"Calgary, Alberta",Light factory,"Index, 2002=100",76.5
Jan-91,"Calgary, Alberta",Light factory,"Index, 2002=100",82.0
Jan-91,"Calgary, Alberta",Light factory,"Index, 2002=100",69.0
Jan-91,"Calgary, Alberta",Light factory,"Index, 2002=100",75.5
Jan-91,"Calgary, Alberta",School,"Index, 2002=100",78.0
Jan-91,"Calgary, Alberta",School,"Index, 2002=100",75.0
Jan-91,"Calgary, Alberta",School,"Index, 2002=100",81.3
Jan-91,"Calgary, Alberta",School,"Index, 2002=100",75.1
Jan-91,"Calgary, Alberta",School,"Index, 2002=100",77.1
Jan-91,"Calgary, Alberta",Apartment,"Index, 2002=100",77.7
Jan-91,"Calgary, Alberta",Apartment,"Index, 2002=100",75.2
Jan-91,"Calgary, Alberta",Apartment,"Index, 2002=100",82.1
